# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 15 06:53:30 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-1231 b,Kepler-1231,1,1,Transit,2016,0,10.41725184,0.00006556,-0.00006556,0,0.091400,,,0,2.60000,,,0,0.00819,,,0,1.01,0.06,-0.05,0,987.2370000,20.2030000,-19.4230000,14.8080000,0.1260000,-0.1260000,14.7140000,0.0003070,-0.0003070
Kepler-1232 b,Kepler-1232,1,1,Transit,2016,0,26.78391830,0.00017860,-0.00017860,0,0.167300,,,0,4.38000,,,0,0.01380,,,0,0.92,0.04,-0.04,0,632.8650000,7.6740000,-7.4950000,14.9700000,0.1140000,-0.1140000,14.7619000,0.0003100,-0.0003100
Kepler-1233 b,Kepler-1233,1,1,Transit,2016,0,45.12630420,0.00051710,-0.00051710,0,0.263000,,,0,7.27000,,,0,0.02290,,,0,1.16,0.18,-0.10,0,1178.7000000,38.0300000,-38.0300000,14.8200000,0.0120000,-0.0120000,14.6594000,0.0003220,-0.0003220
Kepler-1234 b,Kepler-1234,1,1,Transit,2016,0,11.94014029,0.00008335,-0.00008335,0,0.096000,,,0,8.30000,,,0,0.02610,,,0,0.80,0.03,-0.04,0,916.7490000,32.0750000,-30.0130000,15.9150000,1.1330000,-1.1330000,15.8780000,0.0006390,-0.0006390
Kepler-1235 b,Kepler-1235,1,1,Transit,2016,0,4.16055856,0.00002789,-0.00002789,0,0.049100,,,0,0.41800,,,0,0.00131,,,0,0.93,0.04,-0.05,0,540.6040000,4.3595000,-4.3595000,14.0790000,0.0800000,-0.0800000,13.8765000,0.0001910,-0.0001910
Kepler-1236 b,Kepler-1236,1,1,Transit,2016,0,31.05716180,0.00025080,-0.00025080,0,0.180300,,,0,5.22000,,,0,0.01640,,,0,0.86,0.05,-0.05,0,999.6400000,38.0800000,-35.4290000,16.1450000,0.1490000,-0.1490000,15.9248000,0.0006100,-0.0006100
Kepler-1237 b,Kepler-1237,1,1,Transit,2016,0,84.57332260,0.00064800,-0.00064800,0,0.377800,,,0,8.55000,,,0,0.02690,,,0,0.94,0.04,-0.04,0,1064.3100000,43.3600000,-40.1400000,16.0120000,0.0920000,-0.0920000,15.7553000,0.0004560,-0.0004560
Kepler-1238 b,Kepler-1238,1,1,Transit,2016,0,4.14787559,0.00003447,-0.00003447,0,0.054100,,,0,4.38000,,,0,0.01380,,,0,1.30,0.24,-0.18,0,1632.1300000,70.0600000,-64.6200000,14.9190000,0.1830000,-0.1830000,14.7328000,0.0003050,-0.0003050
Kepler-1239 b,Kepler-1239,1,1,Transit,2016,0,5.19104016,0.00002643,-0.00002643,0,0.062500,,,0,8.75000,,,0,0.02750,,,0,1.40,0.08,-0.09,0,2140.6000000,156.7200000,-137.0800000,15.3910000,0.1380000,-0.1380000,15.3947000,0.0004550,-0.0004550
Kepler-124 b,Kepler-124,1,3,Transit,2014,0,3.41049300,0.00002100,-0.00002100,0,0.039000,,,0,0.31500,,,0,0.00099,,,0,0.84,0.03,-0.03,0,420.0460000,3.0470000,-3.0040000,14.4000000,0.1260000,-0.1260000,14.1240000,0.0002190,-0.0002190
Kepler-124 c,Kepler-124,1,3,Transit,2014,0,13.82137500,0.00003700,-0.00003700,0,0.100000,,,0,3.71000,,,0,0.01170,,,0,0.84,0.03,-0.03,0,420.0460000,3.0470000,-3.0040000,14.4000000,0.1260000,-0.1260000,14.1240000,0.0002190,-0.0002190
Kepler-124 d,Kepler-124,1,3,Transit,2014,0,30.95085100,0.00036100,-0.00036100,0,0.170000,,,0,1.41000,,,0,0.00444,,,0,0.84,0.03,-0.03,0,420.0460000,3.0470000,-3.0040000,14.4000000,0.1260000,-0.1260000,14.1240000,0.0002190,-0.0002190
Kepler-1240 b,Kepler-1240,1,1,Transit,2016,0,4.86638150,0.00002513,-0.00002513,0,0.055700,,,0,1.60000,,,0,0.00505,,,0,0.98,0.05,-0.05,0,862.1860000,13.7155000,-13.7155000,14.0920000,0.0920000,-0.0920000,13.9609000,0.0002030,-0.0002030
Kepler-1241 b,Kepler-1241,1,1,Transit,2016,0,18.55257010,0.00010350,-0.00010350,0,0.133600,,,0,7.41000,,,0,0.02330,,,0,0.84,0.05,-0.06,0,968.7220000,31.3980000,-29.5220000,15.8860000,0.1830000,-0.1830000,15.6690000,0.0007390,-0.0007390
Kepler-1242 b,Kepler-1242,1,1,Transit,2016,0,13.62798432,0.00005714,-0.00005714,0,0.103900,,,0,5.73000,,,0,0.01800,,,0,0.77,0.04,-0.04,0,687.6150000,14.0390000,-13.4980000,15.7140000,0.2060000,-0.2060000,15.4984000,0.0004810,-0.0004810
Kepler-1243 b,Kepler-1243,1,1,Transit,2016,0,16.83207290,0.00008923,-0.00008923,0,0.125600,,,0,3.71000,,,0,0.01170,,,0,0.96,0.05,-0.06,0,758.1700000,13.5955000,-13.5955000,14.8980000,0.1140000,-0.1140000,14.8331000,0.0003280,-0.0003280
Kepler-1244 b,Kepler-1244,1,1,Transit,2016,0,3.70428172,0.00001784,-0.00001784,0,0.050200,,,0,2.39000,,,0,0.00752,,,0,1.46,0.26,-0.14,0,1075.8100000,26.6000000,-25.3700000,12.4440000,0.1600000,-0.1600000,12.3234000,0.0001850,-0.0001850
Kepler-1245 b,Kepler-1245,1,2,Transit,2016,0,4.35409304,0.00001933,-0.00001933,0,0.048400,,,0,2.67000,,,0,0.00839,,,0,0.86,0.04,-0.04,0,805.9360000,16.3520000,-15.7240000,15.5820000,0.0460000,-0.0460000,15.3721000,0.0004620,-0.0004620
Kepler-1245 c,Kepler-1245,1,2,Transit,2016,0,2.93658468,0.00000840,-0.00000840,0,0.037200,,,0,2.67000,,,0,0.00839,,,0,0.86,0.04,-0.04,0,805.9360000,16.3520000,-15.7240000,15.5820000,0.0460000,-0.0460000,15.3721000,0.0004620,-0.0004620
Kepler-1246 b,Kepler-1246,1,1,Transit,2016,0,11.32271513,0.00008852,-0.00008852,0,0.084800,,,0,2.42000,,,0,0.00761,,,0,0.73,0.03,-0.04,0,436.5050000,7.1670000,-7.1670000,15.2700000,0.1370000,-0.1370000,15.0318000,0.0004070,-0.0004070
Kepler-1247 b,Kepler-1247,1,1,Transit,2016,0,13.71220213,0.00006363,-0.00006363,0,0.109100,,,0,6.04000,,,0,0.01900,,,0,0.86,0.04,-0.05,0,1045.9200000,42.1900000,-39.1000000,15.9250000,0.1830000,-0.1830000,15.9013000,0.0005570,-0.0005570
Kepler-1248 b,Kepler-1248,1,1,Transit,2016,0,7.46725407,0.00005302,-0.00005302,0,0.080600,,,0,1.76000,,,0,0.00553,,,0,1.21,0.04,-0.04,0,593.0260000,,,12.9000000,0.1030000,-0.1030000,12.9248000,0.0107010,-0.0107010
Kepler-1249 b,Kepler-1249,1,1,Transit,2016,0,24.33471270,0.00028860,-0.00028860,0,0.167000,,,0,6.26000,,,0,0.01970,,,0,1.19,0.17,-0.12,0,1904.5400000,120.3300000,-107.0600000,15.3910000,0.4230000,-0.4230000,15.3518000,0.0004680,-0.0004680
Kepler-125 b,Kepler-125,1,2,Transit,2014,0,4.16438900,0.00000300,-0.00000300,0,0.041000,,,0,6.21000,,,0,0.01950,,,0,0.54,0.02,-0.02,0,183.3650000,0.9890000,-0.9790000,15.4310000,0.0460000,-0.0460000,14.7675000,0.0004960,-0.0004960
Kepler-125 c,Kepler-125,1,2,Transit,2014,0,5.77446400,0.00004700,-0.00004700,0,0.051000,,,0,0.33000,,,0,0.00104,,,0,0.54,0.02,-0.02,0,183.3650000,0.9890000,-0.9790000,15.4310000,0.0460000,-0.0460000,14.7675000,0.0004960,-0.0004960
Kepler-1250 b,Kepler-1250,1,1,Transit,2016,0,2.60754383,0.00000652,-0.00000652,0,0.039300,,,0,4.35000,,,0,0.01370,,,0,0.99,0.05,-0.05,0,2126.8500000,137.1200000,-121.7900000,15.6930000,0.0800000,-0.0800000,15.5694000,0.0004140,-0.0004140
Kepler-1251 b,Kepler-1251,1,1,Transit,2016,0,45.09046430,0.00046300,-0.00046300,0,0.247800,,,0,4.04000,,,0,0.01270,,,0,0.92,0.05,-0.06,0,902.2040000,21.5750000,-21.5750000,15.0240000,0.1150000,-0.1150000,14.9391000,0.0003960,-0.0003960
Kepler-1252 b,Kepler-1252,1,1,Transit,2016,0,15.05403290,0.00012480,-0.00012480,0,0.107800,,,0,3.43000,,,0,0.01080,,,0,1.06,0.09,-0.09,0,648.9790000,8.2670000,-8.0650000,14.7430000,0.0800000,-0.0800000,14.4946000,0.0002970,-0.0002970
Kepler-1253 b,Kepler-1253,1,1,Transit,2016,0,68.88619150,0.00052700,-0.00052700,0,0.313300,,,0,2.33000,,,0,0.00733,,,0,0.97,0.06,-0.06,0,514.5240000,5.7580000,-5.6340000,12.5880000,0.1720000,-0.1720000,12.4566000,0.0001880,-0.0001880
Kepler-1254 b,Kepler-1254,1,3,Transit,2016,0,9.99113313,0.00005610,-0.00005610,0,0.083300,,,0,3.02000,,,0,0.00951,,,0,0.78,0.04,-0.05,0,622.8180000,8.8100000,-8.8100000,15.5410000,0.1600000,-0.1600000,15.3024000,0.0004470,-0.0004470
Kepler-1254 c,Kepler-1254,1,3,Transit,2016,0,3.60084276,0.00001900,-0.00001900,0,0.042200,,,0,2.24000,,,0,0.00705,,,0,0.78,0.04,-0.05,0,622.8180000,8.8100000,-8.8100000,15.5410000,0.1600000,-0.1600000,15.3024000,0.0004470,-0.0004470
Kepler-1254 d,Kepler-1254,1,3,Transit,2016,0,5.72717226,0.00002908,-0.00002908,0,0.057500,,,0,2.27000,,,0,0.00714,,,0,0.78,0.04,-0.05,0,622.8180000,8.8100000,-8.8100000,15.5410000,0.1600000,-0.1600000,15.3024000,0.0004470,-0.0004470
Kepler-1255 b,Kepler-1255,1,1,Transit,2016,0,36.29193360,0.00031560,-0.00031560,0,0.222600,,,0,5.99000,,,0,0.01890,,,0,1.08,0.10,-0.09,0,1617.0700000,88.8800000,-80.2100000,15.3080000,0.0690000,-0.0690000,15.1990000,0.0004230,-0.0004230
Kepler-1256 b,Kepler-1256,1,1,Transit,2016,0,12.41277540,0.00010800,-0.00010800,0,0.106300,,,0,2.83000,,,0,0.00889,,,0,1.17,0.09,-0.06,0,891.1920000,13.1485000,-13.1485000,13.6850000,0.0570000,-0.0570000,13.5130000,0.0002140,-0.0002140
Kepler-1257 b,Kepler-1257,1,1,Transit,2016,0,2.66831376,0.00000986,-0.00000986,0,0.037600,,,0,2.92000,,,0,0.00920,,,0,0.90,0.06,-0.05,0,1105.9500000,42.8900000,-42.8900000,15.6440000,0.1830000,-0.1830000,15.5124000,0.0004900,-0.0004900
Kepler-1258 b,Kepler-1258,1,1,Transit,2016,0,0.98494017,0.00000318,-0.00000318,0,0.020100,,,0,0.56600,,,0,0.00178,,,0,0.99,0.05,-0.06,0,717.5550000,8.7860000,-8.7860000,13.9290000,0.0800000,-0.0800000,13.7847000,0.0002200,-0.0002200
Kepler-1259 b,Kepler-1259,1,1,Transit,2016,0,0.66308526,0.00000087,-0.00000087,0,0.014100,,,0,2.63000,,,0,0.00829,,,0,0.80,0.04,-0.05,0,805.5620000,16.6880000,-16.0360000,15.5560000,0.0570000,-0.0570000,15.3330000,0.0009790,-0.0009790
Kepler-126 b,Kepler-126,1,3,Transit,2014,0,10.49571100,0.00002800,-0.00002800,0,0.099000,,,0,4.11726,7.11860,-7.11860,0,0.01294,0.02240,-0.02240,0,1.11,0.03,-0.03,0,237.4010000,1.6700000,-1.6470000,10.5050000,0.0060000,-0.0060000,10.4540000,0.0003610,-0.0003610
Kepler-126 c,Kepler-126,1,3,Transit,2014,0,21.86974100,0.00008200,-0.00008200,0,0.162000,,,0,1.27942,7.03276,-7.03276,0,0.00402,0.02213,-0.02213,0,1.11,0.03,-0.03,0,237.4010000,1.6700000,-1.6470000,10.5050000,0.0060000,-0.0060000,10.4540000,0.0003610,-0.0003610
Kepler-126 d,Kepler-126,1,3,Transit,2014,0,100.28313400,0.00025500,-0.00025500,0,0.448000,,,0,54.59019,23.11478,-23.11478,0,0.17176,0.07273,-0.07273,0,1.11,0.03,-0.03,0,237.4010000,1.6700000,-1.6470000,10.5050000,0.0060000,-0.0060000,10.4540000,0.0003610,-0.0003610
Kepler-1260 b,Kepler-1260,1,1,Transit,2016,0,19.11877530,0.00016870,-0.00016870,0,0.144400,,,0,3.78000,,,0,0.01190,,,0,1.06,0.09,-0.08,0,1734.4300000,71.1000000,-65.8000000,14.9530000,0.1030000,-0.1030000,14.8234000,0.0003450,-0.0003450
Kepler-1261 b,Kepler-1261,1,1,Transit,2016,0,48.43089910,0.00031440,-0.00031440,0,0.239000,,,0,5.73000,,,0,0.01800,,,0,0.82,0.03,-0.04,0,744.2940000,14.0180000,-14.0180000,15.8170000,0.1030000,-0.1030000,15.5817000,0.0004970,-0.0004970
Kepler-1262 b,Kepler-1262,1,1,Transit,2016,0,8.67900242,0.00003790,-0.00003790,0,0.083000,,,0,3.97000,,,0,0.01250,,,0,0.99,0.06,-0.06,0,1054.8700000,30.7500000,-29.0800000,15.1550000,0.1150000,-0.1150000,15.1837000,0.0004040,-0.0004040
Kepler-1263 b,Kepler-1263,1,1,Transit,2016,0,4.55139967,0.00002128,-0.00002128,0,0.049900,,,0,1.55000,,,0,0.00489,,,0,0.84,0.04,-0.04,0,664.8300000,9.0495010,-9.0495010,15.1730000,0.0690000,-0.0690000,15.0007000,0.0003620,-0.0003620
Kepler-1264 b,Kepler-1264,1,1,Transit,2016,0,0.96852602,0.00000233,-0.00000233,0,0.019100,,,0,1.76000,,,0,0.00553,,,0,0.99,0.06,-0.06,0,801.9930000,26.1630000,-24.5880000,14.6290000,0.0800000,-0.0800000,14.4788000,0.0003220,-0.0003220
Kepler-1265 b,Kepler-1265,1,1,Transit,2016,0,6.49441289,0.00002951,-0.00002951,0,0.061200,,,0,2.39000,,,0,0.00752,,,0,0.71,0.04,-0.05,0,583.6410000,10.0130000,-9.6870000,16.0240000,0.0350000,-0.0350000,15.5655000,0.0005130,-0.0005130
Kepler-1266 b,Kepler-1266,1,2,Transit,2016,0,28.47474800,0.00020450,-0.00020450,0,0.168900,,,0,7.18000,,,0,0.02260,,,0,0.80,0.04,-0.05,0,849.3120000,26.4560000,-24.9300000,16.0160000,0.3780000,-0.3780000,15.8360000,0.0005860,-0.0005860
Kepler-1266 c,Kepler-1266,1,2,Transit,2021,0,4.86631012,,,0,0.052000,,,0,3.46000,,,0,0.01090,,,0,0.79,0.06,-0.03,0,849.3120000,26.4560000,-24.9300000,16.0160000,0.3780000,-0.3780000,15.8360000,0.0005860,-0.0005860
Kepler-1267 b,Kepler-1267,1,1,Transit,2016,0,13.03139450,0.00011040,-0.00011040,0,0.105700,,,0,9.32000,,,0,0.02930,,,0,1.15,0.11,-0.11,0,1379.4300000,61.3500000,-56.4200000,15.8460000,0.1950000,-0.1950000,15.8136000,0.0005060,-0.0005060
Kepler-1268 b,Kepler-1268,1,1,Transit,2016,0,40.99039860,0.00048060,-0.00048060,0,0.238300,,,0,4.78000,,,0,0.01500,,,0,1.06,0.08,-0.06,0,1840.7700000,88.8900000,-81.2000000,15.4840000,0.0690000,-0.0690000,15.2224000,0.0003320,-0.0003320
Kepler-1269 b,Kepler-1269,1,1,Transit,2016,0,37.33315360,0.00032100,-0.00032100,0,0.226000,,,0,3.29000,,,0,0.01040,,,0,1.10,0.09,-0.06,0,1097.2300000,21.4400000,-20.6500000,13.6580000,0.0690000,-0.0690000,13.5701000,0.0002500,-0.0002500
Kepler-127 b,Kepler-127,1,3,Transit,2014,0,14.43588900,0.00006300,-0.00006300,0,0.125000,,,0,2.54000,,,0,0.00800,,,0,1.27,0.04,-0.04,0,352.7940000,2.6910000,-2.6520000,11.7460000,0.0220000,-0.0220000,11.4381000,0.0003330,-0.0003330
Kepler-127 c,Kepler-127,1,3,Transit,2014,0,29.39319500,0.00007300,-0.00007300,0,0.200000,,,0,7.56000,,,0,0.02380,,,0,1.27,0.04,-0.04,0,352.7940000,2.6910000,-2.6520000,11.7460000,0.0220000,-0.0220000,11.4381000,0.0003330,-0.0003330
Kepler-127 d,Kepler-127,1,3,Transit,2014,0,48.63040800,0.00012800,-0.00012800,0,0.280000,,,0,7.46000,,,0,0.02350,,,0,1.27,0.04,-0.04,0,352.7940000,2.6910000,-2.6520000,11.7460000,0.0220000,-0.0220000,11.4381000,0.0003330,-0.0003330
Kepler-1270 b,Kepler-1270,1,1,Transit,2016,0,6.03356196,0.00006551,-0.00006551,0,0.066300,,,0,11.00000,,,0,0.03460,,,0,1.28,0.01,-0.11,0,1095.0500000,14.8250000,-14.8250000,13.5620000,0.0920000,-0.0920000,13.2851000,0.0002140,-0.0002140
Kepler-1271 b,Kepler-1271,1,1,Transit,2016,0,3.02559550,0.00001160,-0.00001160,0,0.041800,,,0,2.79000,,,0,0.00879,,,0,1.13,0.06,-0.06,0,831.9910000,19.1010000,-18.2770000,14.0750000,0.1260000,-0.1260000,13.8677000,0.0002560,-0.0002560
Kepler-1272 b,Kepler-1272,1,1,Transit,2016,0,51.13097040,0.00045140,-0.00045140,0,0.270500,,,0,6.21000,,,0,0.01950,,,0,1.06,0.08,-0.07,0,1206.3700000,33.6700000,-31.9200000,14.7340000,0.1370000,-0.1370000,14.3837000,0.0002500,-0.0002500
Kepler-1273 b,Kepler-1273,1,1,Transit,2016,0,28.62565300,0.00021740,-0.00021740,0,0.185700,,,0,6.76000,,,0,0.02130,,,0,0.94,0.04,-0.05,0,1114.2400000,49.9000000,-45.8800000,16.0300000,0.2180000,-0.2180000,15.7960000,0.0007060,-0.0007060
Kepler-1274 b,Kepler-1274,1,1,Transit,2016,0,6.98152703,0.00006708,-0.00006708,0,0.080600,,,0,2.60000,,,0,0.00819,,,0,1.45,0.06,-0.05,0,614.6480000,11.3390000,-10.9430000,11.7170000,0.0460000,-0.0460000,11.6819000,0.0001950,-0.0001950
Kepler-1275 b,Kepler-1275,1,1,Transit,2016,0,3.65691115,0.00001583,-0.00001583,0,0.048800,,,0,2.79000,,,0,0.00879,,,0,1.23,0.21,-0.13,0,1153.9800000,27.1950000,-27.1950000,14.5950000,0.0800000,-0.0800000,14.4061000,0.0002530,-0.0002530
Kepler-1276 b,Kepler-1276,1,1,Transit,2016,0,12.57200950,0.00010980,-0.00010980,0,0.107200,,,0,1.81000,,,0,0.00570,,,0,1.14,0.05,-0.05,0,538.4810000,7.0140000,-6.8390000,12.9920000,0.0920000,-0.0920000,12.8485000,0.0002100,-0.0002100
Kepler-1277 b,Kepler-1277,1,1,Transit,2016,0,40.83650120,0.00045860,-0.00045860,0,0.223700,,,0,3.19000,,,0,0.01000,,,0,0.94,0.04,-0.04,0,557.1930000,5.8360000,-5.7190000,14.3060000,0.0800000,-0.0800000,14.0928000,0.0002490,-0.0002490
Kepler-1278 b,Kepler-1278,1,1,Transit,2016,0,3.23941344,0.00001696,-0.00001696,0,0.041900,,,0,1.01000,,,0,0.00317,,,0,1.11,0.11,-0.08,0,889.4260000,16.4980000,-15.9180000,13.7820000,0.1140000,-0.1140000,13.6316000,0.0002110,-0.0002110
Kepler-1279 b,Kepler-1279,1,1,Transit,2016,0,23.47741010,0.00024450,-0.00024450,0,0.163300,,,0,3.71000,,,0,0.01170,,,0,1.21,0.19,-0.10,0,1494.2200000,36.0000000,-34.3800000,14.1370000,0.1720000,-0.1720000,13.9318000,0.0002220,-0.0002220
Kepler-128 b,Kepler-128,1,2,Transit,2013,0,15.00000000,,,0,0.125387,,,0,3.79000,0.76000,-0.66000,0,0.01192,0.00239,-0.00208,0,1.18,0.07,-0.07,0,396.3790000,3.9470000,-3.8720000,11.6930000,0.0180000,-0.0180000,11.2886000,0.0005630,-0.0005630
Kepler-128 c,Kepler-128,1,2,Transit,2013,0,22.80000000,,,0,0.165118,,,0,3.38000,0.67000,-0.59000,0,0.01063,0.00211,-0.00186,0,1.18,0.07,-0.07,0,396.3790000,3.9470000,-3.8720000,11.6930000,0.0180000,-0.0180000,11.2886000,0.0005630,-0.0005630
Kepler-1280 b,Kepler-1280,1,1,Transit,2016,0,66.55790570,0.00077050,-0.00077050,0,0.380000,,,0,4.16000,,,0,0.01310,,,0,1.20,0.18,-0.11,0,1486.7000000,34.7300000,-34.7300000,14.1960000,0.1490000,-0.1490000,13.9999000,0.0002420,-0.0002420
Kepler-1281 b,Kepler-1281,1,1,Transit,2016,0,3.11602791,0.00001300,-0.00001300,0,0.041500,,,0,3.33000,,,0,0.01050,,,0,0.87,0.04,-0.05,0,1090.0000000,80.3720000,-74.1300000,15.9610000,0.4230000,-0.4230000,15.9970000,0.0087490,-0.0087490
Kepler-1282 b,Kepler-1282,1,1,Transit,2016,0,2.13194651,0.00000687,-0.00000687,0,0.033500,,,0,3.02000,,,0,0.00951,,,0,0.92,0.04,-0.04,0,1103.2900000,36.2200000,-34.0100000,15.7070000,0.2170000,-0.2170000,15.4921000,0.0004180,-0.0004180
Kepler-1283 b,Kepler-1283,1,1,Transit,2016,0,12.94609780,0.00021850,-0.00021850,0,0.106200,,,0,4.31000,,,0,0.01360,,,0,1.16,0.18,-0.11,0,2921.9900000,304.4700000,-253.0200000,15.2690000,0.0690000,-0.0690000,15.0697000,0.0004080,-0.0004080
Kepler-1284 b,Kepler-1284,1,1,Transit,2016,0,0.66407381,0.00000148,-0.00000148,0,0.014300,,,0,1.92000,,,0,0.00606,,,0,0.84,0.04,-0.04,0,882.3240000,24.1430000,-22.9110000,15.9120000,0.1260000,-0.1260000,15.6622000,0.0005080,-0.0005080
Kepler-1285 b,Kepler-1285,1,1,Transit,2016,0,14.79674580,0.00011340,-0.00011340,0,0.126800,,,0,0.87100,,,0,0.00274,,,0,1.20,0.05,-0.04,0,422.2690000,3.3700000,-3.3170000,11.7170000,0.0180000,-0.0180000,11.6497000,0.0001850,-0.0001850
Kepler-1286 b,Kepler-1286,1,1,Transit,2016,0,11.25402929,0.00006812,-0.00006812,0,0.099100,,,0,5.27000,,,0,0.01660,,,0,1.00,0.05,-0.05,0,1354.4600000,45.8100000,-42.9500000,15.2780000,0.2170000,-0.2170000,15.1425000,0.0003730,-0.0003730
Kepler-1287 b,Kepler-1287,1,1,Transit,2016,0,11.47685909,0.00006466,-0.00006466,0,0.097600,,,0,2.99000,,,0,0.00940,,,0,0.96,0.05,-0.06,0,1003.2600000,26.6800000,-25.3450000,15.2160000,0.0350000,-0.0350000,15.0069000,0.0003730,-0.0003730
Kepler-1288 b,Kepler-1288,1,1,Transit,2016,0,2.76122421,0.00001477,-0.00001477,0,0.043500,,,0,1.46000,,,0,0.00459,,,0,1.20,0.16,-0.08,0,814.0780000,,,13.1990000,0.1260000,-0.1260000,13.1774000,0.0003080,-0.0003080
Kepler-1289 b,Kepler-1289,1,1,Transit,2016,0,7.99019627,0.00005083,-0.00005083,0,0.078500,,,0,2.92000,,,0,0.00920,,,0,1.10,0.17,-0.10,0,1053.5700000,21.2850000,-21.2850000,14.7320000,0.1600000,-0.1600000,14.5992000,0.0003450,-0.0003450
Kepler-129 b,Kepler-129,1,3,Transit,2014,0,15.79000000,,,0,0.130000,,,0,20.00000,,,1,0.06293,,,1,1.18,0.02,-0.03,0,408.8450000,4.3990000,-4.3080000,11.8090000,0.0220000,-0.0220000,11.6437000,0.0002090,-0.0002090
Kepler-129 c,Kepler-129,1,3,Transit,2014,0,82.20000000,,,0,0.390000,,,0,43.00000,13.00000,-12.00000,0,0.13529,0.04090,-0.03776,0,1.18,0.02,-0.03,0,408.8450000,4.3990000,-4.3080000,11.8090000,0.0220000,-0.0220000,11.6437000,0.0002090,-0.0002090
Kepler-129 d,Kepler-129,1,3,Radial Velocity,2021,0,2646.00000000,140.00000000,-94.00000000,0,4.000000,0.100000,-0.100000,0,2637.97578,349.61125,-222.47988,0,8.30000,1.10000,-0.70000,0,1.18,0.02,-0.03,0,408.8450000,4.3990000,-4.3080000,11.8090000,0.0220000,-0.0220000,11.6437000,0.0002090,-0.0002090
Kepler-1290 b,Kepler-1290,1,1,Transit,2016,0,4.69500134,0.00004206,-0.00004206,0,0.055700,,,0,2.60000,,,0,0.00819,,,0,0.95,0.05,-0.05,0,1593.7000000,95.3700000,-85.3600000,15.8710000,0.0920000,-0.0920000,15.6906000,0.0005440,-0.0005440
Kepler-1291 b,Kepler-1291,1,1,Transit,2016,0,8.63043276,0.00006731,-0.00006731,0,0.077900,,,0,3.39000,,,0,0.01070,,,0,0.84,0.04,-0.05,0,897.3520000,27.3350000,-25.7920000,16.2610000,0.1260000,-0.1260000,15.8826000,0.0004720,-0.0004720
